,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,country,salary
19007,39,3,21563,3,7,1,7,4,0,0,0,39,38,0
19008,22,3,10672,1,8,0,5,0,1,0,0,39,38,0
19009,14,3,11184,3,3,2,6,1,0,0,0,39,25,0
19010,3,0,10368,4,9,2,12,1,1,0,0,39,38,0
19011,48,5,6425,3,2,0,4,0,1,17,0,20,38,0
19012,27,3,1882,4,9,0,9,0,1,0,0,44,38,0
19013,16,3,20319,1,8,0,2,0,1,0,0,39,38,0
19014,8,3,5762,4,12,0,9,0,1,0,0,44,38,1
19015,21,3,4468,1,8,0,3,0,1,0,0,49,38,0
19016,14,1,6162,3,5,2,13,2,1,0,38,39,38,0
19017,16,5,4100,4,12,0,11,3,1,0,0,19,38,0
19018,32,5,15757,1,8,1,7,4,0,0,0,39,38,0
19019,11,3,9773,1,8,2,3,3,0,0,0,39,38,0
19020,12,3,15206,1,8,0,2,0,1,0,0,39,38,0
19021,6,3,19761,4,10,2,7,3,1,0,0,19,38,0
19022,20,5,15773,4,12,0,9,0,1,0,0,4,38,1
19023,35,3,17464,4,9,2,9,1,1,0,0,36,38,1
19024,10,3,10199,1,8,2,6,1,1,0,0,39,38,0
19025,30,3,8175,4,9,0,2,0,1,94,0,54,38,1
19026,4,3,16258,1,8,2,0,1,0,0,0,39,38,0
19027,24,0,15,4,12,0,0,5,0,0,0,39,29,1
19028,44,3,5124,4,9,0,0,0,1,0,0,39,38,1
19029,15,3,4002,4,12,0,9,0,1,0,0,39,38,1
19030,4,3,18652,4,9,2,11,1,1,0,0,39,38,0
19031,46,3,16193,3,7,0,11,0,1,0,0,39,38,1
19032,17,3,14877,4,9,0,7,0,1,0,0,41,38,0
19033,4,6,12382,4,11,2,12,3,1,0,0,9,38,0
19034,27,3,5463,1,8,1,7,4,0,0,0,32,38,0
19035,9,3,17718,4,12,2,3,1,1,0,0,34,34,0
19036,19,3,17517,2,13,0,3,0,1,0,0,49,38,1
19037,22,3,7348,4,12,2,9,1,1,0,0,39,38,1
19038,35,3,2638,1,8,0,5,0,1,0,0,7,29,0
19039,27,5,9144,4,12,0,11,0,1,0,0,39,38,0
19040,25,3,19244,1,8,0,9,5,0,0,0,39,38,0
19041,43,8,7102,1,8,0,9,0,1,0,0,49,38,1
19042,14,3,14816,4,12,2,9,1,1,0,0,39,38,0
19043,13,3,20045,4,9,2,2,4,1,0,0,39,38,0
19044,6,3,14768,4,9,2,9,3,0,0,0,24,38,0
19045,64,6,6474,3,1,1,7,1,0,0,0,19,38,0
19046,22,3,16581,4,12,0,12,0,1,51,0,39,38,0
19047,21,3,12477,3,5,1,6,1,0,0,0,39,31,0
19048,4,3,431,4,9,2,3,1,0,0,0,37,38,0
19049,11,1,19250,1,8,0,2,0,1,0,0,39,38,0
19050,17,3,2030,4,12,2,3,1,0,0,0,39,38,0
19051,30,3,4398,1,8,2,7,1,0,0,0,39,38,0
19052,19,3,7318,1,8,0,2,0,1,0,0,49,38,0
19053,10,3,1096,1,8,2,13,1,1,0,0,93,38,0
19054,39,3,16909,4,12,2,9,1,0,44,0,51,4,0
19055,40,3,7215,1,8,1,7,4,0,0,0,29,38,0
19056,25,6,11910,4,9,1,0,3,0,0,0,37,38,0
19057,26,3,5066,1,8,1,2,1,1,0,0,34,38,0
19058,31,8,2108,1,8,0,9,4,0,0,0,31,38,0
19059,36,3,6478,1,8,1,6,1,0,0,0,39,33,0
19060,41,3,6203,1,8,1,11,1,0,0,0,23,38,0
19061,2,3,6039,3,7,2,7,3,1,0,0,39,7,0
19062,20,3,9457,1,8,0,3,0,1,0,0,45,38,1
19063,24,5,13071,4,9,1,9,1,0,0,0,14,38,0
19064,14,3,4689,3,3,1,2,1,0,0,0,39,38,0
19065,14,3,5114,4,12,0,9,0,1,0,0,34,38,0
19066,36,1,15124,1,8,0,0,0,1,0,0,39,38,0
19067,2,3,15572,4,9,2,11,3,1,0,0,24,38,0
19068,39,3,18669,0,15,0,9,0,1,0,0,49,38,1
19069,38,0,510,4,9,0,0,5,0,0,0,39,38,1
19070,34,3,19943,3,2,0,2,2,0,0,0,39,38,0
19071,45,3,7079,4,9,2,0,1,0,0,0,39,38,0
19072,26,3,2932,4,9,0,11,0,1,0,0,49,38,1
19073,28,8,5573,3,3,1,9,1,1,0,0,47,38,0
19074,11,1,18123,1,8,0,2,0,1,0,0,44,38,0
19075,29,3,11993,1,8,0,3,0,1,0,0,39,38,1
19076,45,6,1065,4,12,0,9,0,1,0,0,39,38,0
19077,40,1,13969,1,8,1,7,4,0,0,0,29,38,0
19078,43,1,16652,4,12,0,9,5,0,0,0,44,38,1
19079,6,0,1794,4,9,2,5,1,1,0,0,39,38,0
19080,30,3,10635,4,9,0,11,0,1,118,0,59,38,1
19081,4,3,13754,4,9,2,0,3,0,0,0,7,38,0
19082,34,3,12775,1,8,0,5,0,1,0,0,47,38,0
19083,44,1,10159,1,8,0,5,0,1,0,0,39,38,0
19084,35,5,7056,4,12,0,0,5,0,118,0,29,38,1
19085,59,3,6026,4,12,0,3,0,1,0,0,39,38,0
19086,7,3,7909,4,9,2,5,1,1,0,0,38,38,0
19087,14,5,4822,4,12,2,2,1,1,0,0,54,38,0
19088,26,3,6347,4,12,0,3,0,1,108,0,49,38,1
19089,41,0,402,4,9,1,9,4,0,0,0,39,38,0
19090,1,8,14036,4,9,2,9,3,0,0,25,23,38,0
19091,2,3,17210,3,7,2,0,3,0,0,0,24,38,0
19092,27,3,12288,4,9,1,3,2,0,0,0,44,38,0
19093,24,1,9524,4,9,2,9,2,1,0,0,6,38,0
19094,4,3,6431,4,9,2,11,3,1,0,0,19,39,0
19095,23,3,7715,1,8,1,5,1,1,0,0,34,38,0
19096,8,3,11685,4,9,2,7,3,1,0,0,29,1,0
19097,45,1,9220,0,15,1,9,4,0,0,0,39,19,0
19098,25,3,10310,1,8,0,2,0,1,0,0,39,38,0
19099,18,3,11174,4,10,2,12,1,1,0,0,39,38,0
19100,2,3,12277,1,8,2,11,3,0,0,0,11,38,0
19101,43,3,1761,1,8,0,7,5,0,0,0,39,38,0
19102,3,3,3911,1,8,2,11,3,1,0,0,39,32,0
19103,6,3,16329,4,11,0,5,0,1,0,0,24,38,0
19104,1,3,13059,1,8,2,0,3,0,0,0,39,38,0
19105,23,3,10028,4,9,0,3,0,1,0,0,44,38,1
19106,2,3,17434,4,9,2,7,3,0,0,0,14,38,0
19107,34,3,3409,1,8,1,9,1,0,0,0,39,38,0
19108,24,1,8405,4,12,0,10,0,1,0,0,49,38,0
19109,1,3,19062,3,5,2,7,3,0,0,0,19,38,0
19110,24,3,13710,4,9,0,11,4,0,0,0,39,38,0
19111,10,3,7551,4,9,2,3,3,0,0,0,39,38,0
19112,54,5,6364,3,1,1,2,1,0,0,0,27,38,0
19113,8,3,13368,3,7,0,6,0,1,0,0,39,7,0
19114,56,3,17704,1,8,1,7,1,0,0,0,19,38,0
19115,28,3,6168,4,9,0,7,0,1,0,0,39,38,0
19116,8,3,13928,4,9,0,11,0,1,0,0,39,38,1
19117,33,3,17825,1,8,0,9,5,0,0,0,15,38,0
19118,27,3,16154,1,8,0,13,0,1,0,0,39,6,0
19119,27,1,17913,4,10,1,10,3,0,0,0,39,4,0
19120,32,3,1759,1,8,0,2,0,1,50,0,44,38,1
19121,27,4,1857,4,9,0,3,0,1,94,0,44,38,1
19122,25,0,10360,1,8,1,0,1,0,0,0,39,38,0
19123,3,3,2089,1,8,2,8,1,0,0,0,44,38,0
19124,49,3,4457,1,8,1,12,1,0,0,0,17,38,0
19125,2,3,3107,4,9,2,3,3,1,0,0,14,38,0
19126,43,3,6378,4,9,0,2,0,1,0,0,54,38,0
19127,29,3,8920,4,10,1,9,1,1,0,0,39,38,0
19128,25,3,12550,4,10,1,2,1,1,0,0,34,38,0
19129,42,3,16729,4,9,1,3,1,0,0,0,51,27,0
19130,41,3,17523,4,11,0,3,0,1,79,0,59,38,1
19131,30,3,3657,1,8,1,0,4,0,0,0,39,38,0
19132,41,3,3560,4,9,0,12,0,1,0,0,35,38,0
19133,52,8,18941,4,12,0,9,0,1,118,0,39,38,1
19134,0,8,17539,3,5,2,9,3,0,0,0,39,38,0
19135,2,3,6731,3,6,2,4,3,1,0,0,23,38,0
19136,11,3,2172,4,9,0,12,0,1,0,0,68,38,0
19137,20,3,162,1,8,1,9,4,0,0,0,39,38,0
19138,13,3,7719,1,8,0,2,0,1,0,0,49,38,0
19139,19,3,680,4,9,1,9,1,1,0,0,39,38,0
19140,28,3,9700,3,6,1,13,1,1,0,86,73,38,1
19141,42,3,4420,3,3,0,7,5,0,0,0,93,38,0
19142,28,3,6455,4,9,0,5,0,1,0,0,39,38,0
19143,36,1,14165,0,15,1,9,1,0,100,0,39,38,1
19144,20,3,6548,1,8,1,11,4,0,0,0,39,38,0
19145,9,3,8926,4,9,2,11,1,0,0,0,39,38,0
19146,36,1,3784,3,4,0,2,0,1,0,0,39,38,0
19147,27,6,1967,1,8,0,7,5,0,0,0,14,38,0
19148,10,3,13539,4,12,2,2,3,1,0,0,39,38,0
19149,5,3,6890,4,9,2,2,3,1,0,0,39,38,0
19150,24,3,5668,1,8,1,13,1,1,0,0,39,38,0
19151,36,3,7741,1,8,0,6,0,1,0,0,39,38,0
19152,41,3,5077,1,8,0,3,0,1,0,0,39,38,0
19153,17,8,6545,3,7,1,9,4,0,0,0,52,38,0
19154,15,3,13829,4,12,0,9,0,1,0,0,59,38,1
19155,15,3,21027,4,9,0,5,0,1,0,0,37,25,0
19156,30,3,3707,2,13,0,9,5,0,94,0,39,38,1
19157,10,3,7399,1,8,0,4,0,1,0,0,39,38,0
19158,8,3,10212,4,9,2,5,1,1,0,0,39,38,0
19159,23,3,7096,3,5,1,6,1,0,0,0,39,38,0
19160,19,5,1424,4,9,0,11,0,1,0,0,87,38,0
19161,6,1,18693,1,8,2,13,3,1,0,0,39,38,0
19162,27,3,5867,3,4,0,6,0,1,0,0,39,38,0
19163,2,3,9515,1,8,2,2,3,1,0,0,59,38,0
19164,25,3,19181,4,12,2,11,1,1,0,0,39,38,0
19165,43,5,11990,4,9,0,4,0,1,0,0,14,38,0
19166,24,3,19735,1,8,0,11,0,1,0,44,44,38,1
19167,28,0,4435,1,8,2,13,4,0,0,0,39,38,0
19168,50,8,8841,3,2,0,9,0,1,0,0,48,38,0
19169,19,5,21533,4,12,0,13,0,1,0,0,47,38,0
19170,35,6,18684,2,13,1,9,1,0,0,0,39,38,0
19171,11,3,5214,0,15,2,0,3,1,0,0,17,38,0
19172,66,4,17189,1,8,1,11,1,1,0,0,19,38,0
19173,0,3,9217,3,6,2,7,3,1,0,0,19,38,0
19174,10,3,10190,4,10,2,2,1,1,0,0,39,38,0
19175,18,5,460,4,10,2,4,1,1,0,0,59,38,0
19176,23,3,6395,4,9,2,0,1,0,0,0,39,38,0
19177,6,3,13437,4,11,0,11,5,0,0,0,24,38,0
19178,34,1,16841,3,6,0,5,0,1,0,0,39,38,0
19179,34,3,19420,3,1,0,7,0,1,0,0,53,25,0
19180,65,8,1184,3,5,1,9,1,1,0,0,19,38,0
19181,11,3,4477,1,8,2,3,1,0,0,0,44,38,0
19182,36,3,17922,1,8,0,7,0,1,0,0,49,10,1
19183,12,3,4376,4,12,2,0,1,0,0,0,34,1,0
19184,2,3,16063,1,8,2,2,1,1,0,0,44,38,0
19185,13,3,9586,4,12,0,11,1,0,0,0,49,38,0
19186,6,3,15317,3,3,2,6,3,0,0,0,39,5,0
19187,49,3,12364,4,12,0,11,0,1,0,0,14,38,1
19188,10,3,10778,3,6,2,2,1,1,0,0,39,38,0
19189,18,3,9686,1,8,0,6,0,1,0,0,39,38,0
19190,0,3,355,3,7,2,5,3,1,0,0,14,38,0
19191,10,3,6365,1,8,2,6,1,1,0,0,39,38,0
19192,10,3,13930,2,14,2,9,1,1,0,0,49,38,0
19193,27,1,11633,4,12,0,10,5,0,108,0,39,38,1
19194,47,3,6537,1,8,0,13,0,1,0,0,15,38,0
19195,45,4,97,1,8,1,11,1,0,0,0,14,38,0
19196,9,3,17375,4,9,0,11,0,1,0,0,39,38,0
19197,23,3,11052,1,8,1,6,4,1,0,0,39,38,0
19198,23,3,7384,0,15,0,9,0,1,0,0,39,38,1
19199,18,3,11886,1,8,1,0,3,0,0,0,39,38,0
19200,8,3,11713,4,12,2,9,3,1,0,0,39,35,0
19201,35,1,16456,4,9,1,0,1,0,0,0,23,38,0
19202,29,3,3787,4,9,0,0,5,0,0,0,39,38,1
19203,13,3,14172,1,8,0,2,0,1,0,0,39,38,0
19204,35,3,4747,4,9,0,3,0,1,0,0,39,38,1
19205,11,3,5628,1,8,2,13,1,1,0,0,39,38,0
19206,0,3,10841,3,5,2,7,3,0,0,0,24,38,0
19207,29,6,18201,4,9,2,7,3,0,0,0,39,38,0
19208,28,3,18166,4,12,1,3,1,1,0,0,39,38,1
19209,4,3,16341,4,9,2,9,3,0,6,0,31,38,0
19210,1,5,13439,1,8,0,7,5,0,0,0,39,38,0
19211,0,3,7637,3,6,2,7,3,1,0,34,14,38,0
19212,72,3,6968,4,9,1,11,4,0,0,0,36,38,0
19213,6,3,8993,4,9,2,2,1,1,0,0,39,38,0
19214,24,3,5615,4,12,0,9,0,1,0,0,39,38,1
19215,2,5,2282,4,9,2,4,3,1,0,0,49,38,0
19216,52,3,15003,1,8,0,13,0,1,0,0,39,38,0
19217,6,0,1130,4,11,2,3,4,0,0,0,31,38,0
19218,11,3,11081,4,9,2,12,1,1,0,0,53,38,0
19219,20,3,4625,4,11,0,11,0,1,0,50,44,38,1
19220,40,3,7622,1,8,0,11,0,1,0,0,29,38,0
19221,13,1,7429,4,9,2,10,1,1,0,49,39,38,0
19222,31,3,13673,1,8,1,0,4,0,4,0,39,38,0
19223,56,3,12567,1,8,1,7,2,0,0,0,31,38,0
19224,8,3,21388,3,2,2,6,2,1,0,0,39,25,0
19225,16,3,3932,2,13,2,3,1,1,0,0,39,38,1
19226,19,3,5954,1,8,0,6,0,1,0,0,39,38,0
19227,11,3,11738,1,8,0,2,0,1,54,0,39,38,0
19228,40,3,2412,1,8,1,7,4,0,0,0,39,38,0
19229,14,3,18327,4,9,2,7,4,0,0,0,39,38,0
19230,18,8,3782,3,4,1,9,3,1,0,0,37,38,0
19231,23,6,20479,1,8,1,7,1,0,0,0,47,38,0
19232,15,3,1760,4,9,2,9,3,0,0,0,39,38,0
19233,18,8,13000,4,12,2,9,1,1,0,0,39,38,0
19234,9,3,13895,1,8,2,0,4,0,0,0,39,22,0
19235,10,4,3246,4,9,1,11,3,0,0,0,39,38,0
19236,0,3,14724,3,5,2,7,3,0,0,25,17,38,0
19237,12,3,16330,4,9,2,2,1,0,0,0,39,38,0
19238,1,3,2703,3,6,2,7,3,0,0,0,29,38,0
19239,3,3,8369,4,9,2,11,1,1,0,0,29,38,0
19240,52,8,19330,1,8,0,9,0,1,0,0,23,38,0
19241,1,6,20492,4,9,2,7,1,0,0,0,39,38,0
19242,39,3,6637,1,8,2,7,1,0,0,0,39,38,0
19243,23,3,10884,4,9,1,7,4,0,0,0,7,38,0
19244,29,3,11955,4,9,1,3,1,1,0,0,39,38,0
19245,24,3,13113,3,7,0,10,0,1,0,0,39,38,0
19246,36,3,3224,4,9,1,3,4,0,0,0,39,38,0
19247,33,3,15530,2,13,0,3,0,1,0,0,49,38,1
19248,6,3,6943,3,6,2,5,3,1,0,0,49,38,0
19249,23,3,6097,4,12,0,3,1,1,0,0,39,38,1
19250,37,4,9638,4,9,0,13,0,1,0,0,39,38,1
19251,28,3,8883,4,9,1,3,1,0,0,0,39,38,0
19252,36,1,21531,1,8,0,13,0,1,0,0,39,38,1
19253,0,8,12599,3,6,2,9,3,1,0,0,19,28,0
19254,33,1,20918,4,12,1,3,1,0,0,0,39,38,1
19255,5,8,5372,4,12,2,9,1,1,0,0,24,38,0
19256,13,3,5521,4,12,2,7,4,1,0,0,39,38,0
19257,23,4,3363,4,12,0,2,0,1,0,0,39,38,0
19258,19,6,2655,2,13,2,9,1,1,0,0,39,38,0
19259,8,5,11837,4,11,2,11,1,1,0,0,49,38,0
19260,12,3,1771,1,8,0,6,0,1,0,0,39,38,0
19261,12,3,16262,4,12,2,4,3,1,0,0,49,38,0
19262,5,3,17014,4,12,2,11,1,0,0,0,39,38,0
19263,39,3,4265,4,12,1,9,4,0,0,0,49,13,0
19264,43,1,14876,2,13,0,3,0,1,0,0,39,38,1
19265,20,3,13845,1,8,0,6,0,1,58,0,49,38,0
19266,36,3,6557,3,3,1,6,1,0,0,0,39,38,0
19267,6,6,18529,4,9,2,0,3,0,0,0,19,38,0
19268,1,3,1958,1,8,2,8,2,0,0,0,9,38,0
19269,19,3,585,4,9,1,11,1,0,53,0,44,38,0
19270,50,4,2507,1,8,0,3,0,1,98,0,49,38,1
19271,14,3,5411,1,8,2,5,1,1,0,0,59,38,0
19272,9,3,9343,4,12,0,11,0,1,0,0,47,38,1
19273,1,3,18522,3,6,2,0,2,0,0,0,19,38,0
19274,28,1,7369,2,13,1,9,4,0,0,0,39,38,0
19275,47,3,4023,3,6,0,11,0,1,0,0,39,38,0
19276,9,3,19276,1,8,2,11,1,0,0,0,37,38,0
19277,36,3,354,4,9,1,9,1,0,0,0,39,38,0
19278,10,3,13668,1,8,2,5,2,1,0,0,27,12,0
19279,15,3,11733,4,9,1,6,4,1,0,0,39,38,0
19280,32,5,4492,1,8,1,3,4,0,105,0,29,38,1
19281,42,3,3656,3,5,0,2,0,1,0,0,39,38,1
19282,27,3,8192,2,13,0,9,0,1,94,0,54,38,1
19283,44,5,10610,1,8,0,4,0,1,0,0,59,38,0
19284,24,8,19554,1,8,1,9,4,0,0,0,39,38,0
19285,29,6,9454,1,8,1,0,4,0,0,0,36,38,0
19286,15,3,10398,1,8,2,0,1,1,0,0,39,38,0
19287,12,3,5428,1,8,2,11,1,0,0,0,34,38,0
19288,31,3,7725,2,13,2,3,1,1,0,0,39,38,0
19289,15,3,413,4,9,1,3,4,0,0,0,29,38,0
19290,4,3,8066,1,8,2,5,3,0,0,0,34,38,0
19291,33,5,19465,2,14,0,9,0,1,0,0,49,38,1
19292,27,1,7395,2,13,0,9,0,1,0,0,43,38,1
19293,34,3,17511,1,8,1,0,2,0,0,0,39,38,0
19294,25,3,20177,1,8,0,2,0,1,0,0,39,38,1
19295,10,3,12638,4,12,2,10,3,0,0,0,39,38,0
19296,53,5,10217,1,8,0,3,0,1,0,0,2,38,0
19297,16,3,16614,1,8,1,3,1,0,0,0,39,38,0
19298,48,5,6986,1,8,0,4,0,1,102,0,59,38,1
19299,22,3,16575,2,13,2,0,1,1,0,0,39,38,0
19300,15,3,5273,1,8,0,2,0,1,0,0,39,38,0
19301,13,3,1970,4,9,1,9,4,0,0,0,39,38,0
19302,26,4,713,4,9,0,3,0,1,0,0,39,38,0
19303,14,3,12757,3,4,2,7,3,1,0,0,39,38,0
19304,47,0,18744,4,12,1,0,1,0,0,0,39,38,0
19305,20,1,15615,4,9,1,10,3,1,0,0,51,38,0
19306,32,5,9757,1,8,1,11,1,1,0,0,39,38,0
19307,12,3,16623,3,6,2,6,3,1,0,0,47,38,0
19308,18,1,12242,1,8,1,3,1,1,0,0,39,38,0
19309,20,3,12796,4,11,0,9,0,1,0,37,44,38,0
19310,25,6,8550,2,13,0,9,0,1,0,0,49,38,1
19311,4,8,20811,4,9,2,9,3,1,0,0,39,38,0
19312,6,3,7540,4,11,2,11,1,1,0,0,39,38,0
19313,18,1,12703,1,8,2,7,4,0,0,0,39,38,0
19314,12,6,12566,4,10,0,10,0,1,0,0,39,38,1
19315,6,3,20268,4,9,2,7,4,0,0,0,24,38,0
19316,4,3,20615,4,9,2,7,1,0,0,0,19,38,0
19317,28,3,21367,4,12,2,9,1,1,0,0,39,38,0
19318,7,8,9949,4,12,2,9,1,1,0,0,49,38,0
19319,21,3,2883,1,8,2,5,1,1,3,0,49,38,0
19320,11,8,2714,3,5,2,9,3,0,0,0,37,38,0
19321,6,3,9592,1,8,2,11,4,0,0,0,47,38,0
19322,22,5,18716,4,12,2,11,3,1,0,0,59,19,0
19323,28,3,16949,2,13,0,3,0,1,108,0,49,38,1
19324,51,3,11960,4,11,1,3,1,0,0,0,42,38,0
19325,43,0,15496,4,10,1,9,4,1,76,0,39,38,1
19326,21,6,4734,0,15,0,9,5,0,94,0,39,38,1
19327,24,3,19061,3,7,1,2,1,1,0,0,39,38,0
19328,31,3,768,1,8,1,2,2,1,0,0,39,38,0
19329,16,3,1935,1,8,0,6,0,1,0,0,39,38,0
19330,31,3,8175,4,10,0,2,0,1,0,0,39,38,0
19331,6,1,13649,4,9,2,0,3,0,0,0,19,38,0
19332,9,3,20343,3,4,0,2,0,1,0,0,44,38,0
19333,38,4,18186,4,12,0,3,0,1,0,76,49,38,1
19334,18,6,14835,2,13,0,9,0,1,0,0,72,38,0
19335,35,3,13698,4,9,0,3,0,1,50,0,54,38,1
19336,29,6,4797,1,8,1,0,4,0,0,0,37,38,0
19337,55,8,2638,1,8,0,9,0,1,0,0,0,38,0
19338,1,3,3367,1,8,2,7,3,0,0,0,29,38,0
19339,45,1,6755,1,8,1,13,2,1,0,0,39,38,0
19340,5,3,373,4,9,2,13,3,0,0,0,29,38,0
19341,23,3,19953,4,9,0,0,5,0,91,0,39,38,1
19342,9,3,16900,4,9,0,11,0,1,0,0,49,38,0
19343,18,3,7205,4,11,0,11,3,0,0,0,35,38,0
19344,8,5,2448,1,8,2,11,4,0,0,0,39,38,0
19345,29,8,10231,4,10,0,9,5,0,0,0,34,38,1
19346,22,3,8959,4,12,0,2,1,1,0,20,49,38,1
19347,24,3,20901,4,9,0,2,0,1,0,0,44,38,1
19348,42,3,11600,4,12,0,5,0,1,0,0,39,21,1
19349,20,3,711,1,8,0,2,0,1,0,0,39,38,0
19350,21,3,10869,4,9,0,2,0,1,0,0,42,38,0
19351,16,3,798,4,12,2,3,1,1,0,0,39,38,0
19352,6,3,16620,4,11,0,7,5,0,0,0,39,32,0
19353,50,5,7657,2,13,1,9,1,1,110,0,1,38,1
19354,43,3,5980,4,12,1,9,1,0,97,0,47,38,1
19355,22,4,9672,4,12,0,9,0,1,0,0,49,38,1
19356,15,5,20762,1,8,0,13,0,1,0,46,59,38,1
19357,9,3,18928,4,12,2,9,1,0,0,0,44,38,0
19358,22,3,18247,1,8,1,12,4,0,0,0,49,38,0
19359,11,3,15213,4,9,2,0,1,0,0,0,39,38,0
19360,12,3,9896,3,6,1,2,4,0,0,0,51,38,0
19361,26,3,8921,4,10,0,2,0,1,0,0,49,38,0
19362,6,3,13384,4,9,2,12,3,1,0,0,24,38,0
19363,15,3,12254,4,12,0,11,0,1,0,50,44,38,1
19364,16,5,20880,4,9,0,9,5,0,0,0,59,38,1
19365,28,3,5240,1,8,1,7,1,0,0,0,34,38,0
19366,31,3,17446,1,8,1,2,4,1,0,0,39,38,0
19367,26,1,11441,2,14,0,9,0,1,108,0,44,38,1
19368,33,5,8861,1,8,0,13,0,1,0,0,39,38,1
19369,46,3,2148,4,12,2,12,1,1,0,0,39,38,1
19370,38,3,3979,1,8,0,2,0,1,50,0,39,38,1
19371,5,3,4516,4,12,2,3,3,0,0,0,34,38,0
19372,15,5,10802,1,8,2,7,4,1,0,0,59,38,0
19373,10,3,13096,4,11,0,3,0,1,0,0,54,38,0
19374,5,3,12862,4,12,2,11,3,0,0,0,14,38,0
19375,27,3,369,1,8,1,13,1,1,0,0,67,38,0
19376,17,3,11208,1,8,1,7,1,0,0,0,39,38,0
19377,11,3,12367,1,8,2,6,1,0,0,0,39,38,0
19378,23,3,3845,2,13,0,9,5,0,108,0,23,38,1
19379,28,3,12162,4,9,0,13,0,1,0,0,54,38,0
19380,0,3,3530,3,5,2,7,3,1,0,0,14,38,0
19381,36,5,16520,3,7,0,2,0,1,0,0,44,38,0
19382,41,3,12158,4,11,0,2,0,1,0,0,39,38,1
19383,38,5,3731,1,8,2,2,3,1,0,0,34,38,0
19384,27,1,5963,4,10,2,2,1,1,0,0,43,38,0
19385,23,5,4862,1,8,0,2,0,1,0,0,29,38,0
19386,41,5,6380,2,13,0,3,0,1,0,0,49,38,0
19387,21,3,13504,1,8,0,2,0,1,0,0,39,38,1
19388,45,3,7572,3,4,2,8,1,0,6,0,21,38,0
19389,14,3,7717,4,10,0,2,0,1,58,0,37,38,0
19390,14,3,8936,3,6,0,2,0,1,0,0,39,25,0
19391,13,3,15469,1,8,2,3,1,1,0,45,44,38,0
19392,20,3,14421,1,8,1,0,4,0,0,0,39,25,0
19393,21,1,19126,1,8,2,2,1,1,0,45,39,1,0
19394,41,1,18814,3,7,0,4,0,1,0,0,39,38,0
19395,13,3,10870,4,12,0,3,0,1,0,0,49,38,1
19396,11,3,19230,4,10,2,9,1,0,71,0,39,38,0
19397,29,3,4633,4,9,1,3,4,0,0,0,68,38,0
19398,17,3,5464,4,12,2,12,1,0,0,0,39,38,0
19399,22,4,8781,4,9,1,2,1,1,0,0,93,38,0
19400,44,4,16326,4,9,1,11,1,0,0,0,19,38,0
19401,13,5,17,4,10,1,6,1,0,0,0,39,38,0
19402,14,3,12319,1,8,1,7,1,0,0,0,39,38,0
19403,4,3,9981,1,8,2,0,3,1,0,0,39,38,0
19404,33,3,15291,1,8,0,6,0,1,0,0,57,38,0
19405,30,3,19464,1,8,2,0,1,1,0,0,32,38,0
19406,3,3,9908,1,8,2,5,3,1,0,0,39,38,0
19407,6,3,14574,4,12,2,7,3,0,0,0,29,38,0
19408,29,3,16266,3,1,1,7,1,0,0,0,39,25,0
19409,3,3,8884,1,8,2,5,3,1,0,0,44,38,0
19410,16,3,16237,4,12,0,11,0,1,94,0,49,38,1
19411,13,3,15484,4,9,2,0,4,0,0,0,29,38,0
19412,26,1,4353,4,9,1,10,4,0,0,0,39,38,0
19413,6,3,13775,4,9,2,5,3,1,0,0,59,38,0
19414,17,3,18793,4,12,0,3,0,1,0,0,49,38,1
19415,8,3,11095,4,9,2,0,1,1,0,0,39,38,0
19416,33,3,455,1,8,0,9,5,0,0,0,39,38,1
19417,27,3,7886,2,13,0,3,5,0,0,0,23,38,1
19418,9,3,3220,4,9,1,9,1,0,0,0,39,38,0
19419,18,3,20701,0,15,2,9,1,0,0,0,76,38,1
19420,31,5,9615,1,8,1,9,1,1,0,0,14,38,0
19421,9,3,9212,1,8,2,6,1,1,0,0,39,38,0
19422,24,1,13891,2,13,1,9,4,0,0,0,39,38,0
19423,8,3,13765,4,12,2,7,3,1,0,0,39,38,0
19424,16,3,9325,4,10,2,9,4,0,0,0,54,38,0
19425,7,3,5779,4,12,0,3,5,0,0,0,39,38,0
19426,14,3,6974,4,12,0,0,1,0,0,0,39,38,0
19427,7,1,10098,4,11,2,9,3,0,0,0,1,38,0
19428,24,3,7392,3,4,2,8,4,0,0,0,39,3,0
19429,21,1,11482,4,9,0,2,0,1,0,0,44,38,0
19430,2,3,21065,1,8,2,2,1,1,0,0,39,38,0
19431,2,3,18796,1,8,2,0,3,1,0,0,39,38,0
19432,7,3,15387,1,8,2,7,1,1,0,0,39,38,0
19433,42,8,20082,4,12,0,9,0,1,0,0,39,38,0
19434,50,3,13862,2,13,0,3,1,1,0,0,54,38,1
19435,32,3,20769,3,5,1,6,1,1,0,0,39,38,0
19436,18,3,4196,4,10,0,12,0,1,0,0,39,38,1
19437,27,3,13094,4,9,0,3,0,1,0,0,44,38,1
19438,41,8,16945,4,9,0,9,0,1,118,0,39,38,1
19439,5,3,5280,4,11,2,10,3,1,0,0,59,38,0
19440,4,6,3803,4,9,2,3,3,1,0,0,9,38,0
19441,33,3,8712,4,9,0,5,0,1,0,0,49,38,0
19442,27,1,3901,4,11,0,9,0,1,0,0,47,38,0
